tag_id,entity_type,entity_id,scenario_type,is_adversarial,is_hard_negative
tag_000377,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000378,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000379,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000380,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000381,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000382,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000383,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000384,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000385,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000386,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000387,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000388,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000389,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000390,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000391,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000392,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000393,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000394,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000395,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000396,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000397,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000398,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000399,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000400,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000401,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000402,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000403,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000404,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000405,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000406,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000407,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000408,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000409,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000410,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000411,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000412,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000413,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000414,EMPLOYEE,emp_000012,legitimate_analyst_repeated_review,False,True
tag_000415,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000416,EMPLOYEE,emp_000009,legitimate_analyst_repeated_review,False,True
tag_000417,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000418,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000419,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000420,EMPLOYEE,emp_000016,legitimate_analyst_repeated_review,False,True
tag_000421,EMPLOYEE,emp_000033,legitimate_analyst_repeated_review,False,True
tag_000422,EMPLOYEE,emp_000013,legitimate_shared_corporate_infra,False,True
tag_000423,EMPLOYEE,emp_000008,legitimate_shared_corporate_infra,False,True
tag_000424,EMPLOYEE,emp_000001,legitimate_shared_corporate_infra,False,True
tag_000425,EMPLOYEE,emp_000035,legitimate_shared_corporate_infra,False,True
tag_000426,EMPLOYEE,emp_000008,legitimate_shared_corporate_infra,False,True
tag_000427,EMPLOYEE,emp_000004,legitimate_shared_corporate_infra,False,True
tag_000428,EMPLOYEE,emp_000008,legitimate_shared_corporate_infra,False,True
tag_000429,EMPLOYEE,emp_000040,legitimate_shared_corporate_infra,False,True
tag_000430,EMPLOYEE,emp_000025,legitimate_shared_corporate_infra,False,True
tag_000431,EMPLOYEE,emp_000026,legitimate_shared_corporate_infra,False,True
tag_000432,EMPLOYEE,emp_000018,legitimate_shared_corporate_infra,False,True
tag_000433,EMPLOYEE,emp_000001,legitimate_shared_corporate_infra,False,True
tag_000434,EMPLOYEE,emp_000001,legitimate_shared_corporate_infra,False,True
tag_000435,EMPLOYEE,emp_000016,legitimate_shared_corporate_infra,False,True
tag_000436,EMPLOYEE,emp_000021,legitimate_shared_corporate_infra,False,True
tag_000437,EMPLOYEE,emp_000038,legitimate_shared_corporate_infra,False,True
tag_000438,EMPLOYEE,emp_000039,legitimate_shared_corporate_infra,False,True
tag_000439,EMPLOYEE,emp_000036,legitimate_shared_corporate_infra,False,True
tag_000440,EMPLOYEE,emp_000035,legitimate_shared_corporate_infra,False,True
tag_000441,EMPLOYEE,emp_000004,legitimate_shared_corporate_infra,False,True
tag_000442,EMPLOYEE,emp_000038,legitimate_shared_corporate_infra,False,True
tag_000443,EMPLOYEE,emp_000014,legitimate_shared_corporate_infra,False,True
tag_000444,EMPLOYEE,emp_000038,legitimate_shared_corporate_infra,False,True
tag_000445,EMPLOYEE,emp_000016,legitimate_shared_corporate_infra,False,True
tag_000446,EMPLOYEE,emp_000037,legitimate_shared_corporate_infra,False,True
tag_000447,EMPLOYEE,emp_000034,legitimate_shared_corporate_infra,False,True
tag_000448,EMPLOYEE,emp_000029,legitimate_shared_corporate_infra,False,True
tag_000449,EMPLOYEE,emp_000021,legitimate_shared_corporate_infra,False,True
tag_000450,EMPLOYEE,emp_000014,legitimate_shared_corporate_infra,False,True
tag_000451,EMPLOYEE,emp_000023,legitimate_shared_corporate_infra,False,True
tag_000452,EMPLOYEE,emp_000034,legitimate_shared_corporate_infra,False,True
tag_000453,EMPLOYEE,emp_000022,legitimate_shared_corporate_infra,False,True
tag_000454,EMPLOYEE,emp_000033,legitimate_shared_corporate_infra,False,True
tag_000455,EMPLOYEE,emp_000036,legitimate_shared_corporate_infra,False,True
tag_000456,EMPLOYEE,emp_000003,legitimate_shared_corporate_infra,False,True
tag_000457,EMPLOYEE,emp_000034,legitimate_shared_corporate_infra,False,True
tag_000458,EMPLOYEE,emp_000012,legitimate_shared_corporate_infra,False,True
tag_000459,EMPLOYEE,emp_000040,legitimate_shared_corporate_infra,False,True
tag_000460,EMPLOYEE,emp_000024,legitimate_shared_corporate_infra,False,True
tag_000461,EMPLOYEE,emp_000018,legitimate_shared_corporate_infra,False,True
tag_000462,EMPLOYEE,emp_000002,legitimate_shared_corporate_infra,False,True
tag_000463,EMPLOYEE,emp_000039,legitimate_shared_corporate_infra,False,True
tag_000464,EMPLOYEE,emp_000012,legitimate_shared_corporate_infra,False,True
tag_000465,EMPLOYEE,emp_000037,legitimate_shared_corporate_infra,False,True
tag_000466,EMPLOYEE,emp_000005,legitimate_shared_corporate_infra,False,True
tag_000467,EMPLOYEE,emp_000017,legitimate_shared_corporate_infra,False,True
tag_000468,EMPLOYEE,emp_000020,legitimate_shared_corporate_infra,False,True
tag_000469,ACCOUNT,acct_000767,legitimate_household_sharing,False,True
tag_000470,ACCOUNT,acct_000297,legitimate_household_sharing,False,True
tag_000471,ACCOUNT,acct_000225,legitimate_household_sharing,False,True
tag_000472,ACCOUNT,acct_000863,legitimate_household_sharing,False,True
tag_000473,ACCOUNT,acct_000716,legitimate_household_sharing,False,True
tag_000474,ACCOUNT,acct_000505,legitimate_household_sharing,False,True
tag_000475,ACCOUNT,acct_000936,legitimate_household_sharing,False,True
tag_000476,ACCOUNT,acct_000445,legitimate_household_sharing,False,True
tag_000477,ACCOUNT,acct_000099,legitimate_household_sharing,False,True
tag_000478,ACCOUNT,acct_000937,legitimate_household_sharing,False,True
tag_000479,ACCOUNT,acct_000827,legitimate_household_sharing,False,True
tag_000480,ACCOUNT,acct_000800,legitimate_household_sharing,False,True
tag_000481,ACCOUNT,acct_000824,legitimate_household_sharing,False,True
tag_000482,ACCOUNT,acct_000996,legitimate_household_sharing,False,True
tag_000483,ACCOUNT,acct_000731,legitimate_household_sharing,False,True
tag_000484,ACCOUNT,acct_000311,legitimate_household_sharing,False,True
tag_000485,ACCOUNT,acct_000526,legitimate_household_sharing,False,True
tag_000486,ACCOUNT,acct_000610,legitimate_household_sharing,False,True
tag_000487,ACCOUNT,acct_000373,legitimate_household_sharing,False,True
tag_000488,ACCOUNT,acct_000029,legitimate_household_sharing,False,True
tag_000489,ACCOUNT,acct_000493,legitimate_household_sharing,False,True
tag_000490,ACCOUNT,acct_000213,legitimate_household_sharing,False,True
tag_000491,ACCOUNT,acct_000657,legitimate_household_sharing,False,True
tag_000492,ACCOUNT,acct_000985,legitimate_household_sharing,False,True
tag_000493,ACCOUNT,acct_001012,legitimate_household_sharing,False,True
tag_000494,ACCOUNT,acct_000019,legitimate_household_sharing,False,True
tag_000495,ACCOUNT,acct_000829,legitimate_household_sharing,False,True
tag_000496,ACCOUNT,acct_000711,legitimate_household_sharing,False,True
tag_000497,ACCOUNT,acct_000135,legitimate_household_sharing,False,True
tag_000498,ACCOUNT,acct_000210,legitimate_household_sharing,False,True
tag_000499,ACCOUNT,acct_000269,legitimate_household_sharing,False,True
tag_000500,ACCOUNT,acct_000569,legitimate_household_sharing,False,True
tag_000501,ACCOUNT,acct_000756,legitimate_household_sharing,False,True
tag_000502,ACCOUNT,acct_000120,legitimate_household_sharing,False,True
tag_000503,ACCOUNT,acct_000969,legitimate_household_sharing,False,True
tag_000504,ACCOUNT,acct_000897,legitimate_household_sharing,False,True
tag_000505,ACCOUNT,acct_000479,legitimate_household_sharing,False,True
tag_000506,ACCOUNT,acct_000893,legitimate_household_sharing,False,True
tag_000507,ACCOUNT,acct_000459,legitimate_household_sharing,False,True
tag_000508,ACCOUNT,acct_000671,legitimate_household_sharing,False,True
tag_000509,ACCOUNT,acct_000088,legitimate_household_sharing,False,True
tag_000510,ACCOUNT,acct_000864,legitimate_household_sharing,False,True
tag_000511,ACCOUNT,acct_001048,legitimate_household_sharing,False,True
tag_000512,ACCOUNT,acct_000100,legitimate_household_sharing,False,True
tag_000513,ACCOUNT,acct_000211,legitimate_household_sharing,False,True
tag_000514,ACCOUNT,acct_000285,legitimate_household_sharing,False,True
tag_000515,ACCOUNT,acct_000300,legitimate_household_sharing,False,True
tag_000516,ACCOUNT,acct_000942,legitimate_household_sharing,False,True
tag_000517,ACCOUNT,acct_000246,legitimate_household_sharing,False,True
tag_000518,ACCOUNT,acct_000857,legitimate_household_sharing,False,True
tag_000519,ACCOUNT,acct_000851,legitimate_household_sharing,False,True
tag_000520,ACCOUNT,acct_000351,legitimate_household_sharing,False,True
tag_000521,ACCOUNT,acct_000423,legitimate_household_sharing,False,True
tag_000522,ACCOUNT,acct_000469,legitimate_household_sharing,False,True
tag_000523,ACCOUNT,acct_000734,legitimate_household_sharing,False,True
tag_000524,ACCOUNT,acct_000370,legitimate_household_sharing,False,True
tag_000525,ACCOUNT,acct_000860,legitimate_household_sharing,False,True
tag_000526,ACCOUNT,acct_000003,legitimate_household_sharing,False,True
tag_000527,ACCOUNT,acct_000174,legitimate_household_sharing,False,True
tag_000528,ACCOUNT,acct_000945,legitimate_household_sharing,False,True
tag_000529,ACCOUNT,acct_000917,legitimate_household_sharing,False,True
tag_000530,ACCOUNT,acct_000356,legitimate_household_sharing,False,True
tag_000531,ACCOUNT,acct_000854,legitimate_household_sharing,False,True
tag_000532,ACCOUNT,acct_000704,legitimate_household_sharing,False,True
tag_000533,ACCOUNT,acct_000688,legitimate_household_sharing,False,True
tag_000534,ACCOUNT,acct_001035,legitimate_household_sharing,False,True
tag_000535,ACCOUNT,acct_000138,legitimate_household_sharing,False,True
tag_000536,ACCOUNT,acct_000418,legitimate_household_sharing,False,True
tag_000537,ACCOUNT,acct_000261,legitimate_household_sharing,False,True
tag_000538,ACCOUNT,acct_000891,legitimate_household_sharing,False,True
tag_000539,ACCOUNT,acct_000202,legitimate_household_sharing,False,True
tag_000540,ACCOUNT,acct_000389,legitimate_household_sharing,False,True
tag_000541,ACCOUNT,acct_000533,legitimate_household_sharing,False,True
tag_000542,ACCOUNT,acct_000280,legitimate_household_sharing,False,True
tag_000543,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000544,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000545,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000546,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000547,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000548,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000549,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000550,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000551,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000552,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000553,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000554,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000555,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000556,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000557,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000558,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000559,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000560,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000561,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000562,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000563,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000564,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000565,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000566,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000567,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000568,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000569,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000570,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000571,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000572,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000573,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000574,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000575,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000576,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000577,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000578,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000579,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000580,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000581,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000582,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000583,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000584,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000585,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000586,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000587,EMPLOYEE,emp_000032,legitimate_transaction_modification,False,True
tag_000588,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000589,EMPLOYEE,emp_000005,legitimate_transaction_modification,False,True
tag_000590,ACCOUNT,acct_000607,legitimate_account_recovery,False,True
tag_000591,ACCOUNT,acct_001023,legitimate_account_recovery,False,True
tag_000592,ACCOUNT,acct_000159,legitimate_account_recovery,False,True
tag_000593,ACCOUNT,acct_000070,legitimate_account_recovery,False,True
tag_000594,ACCOUNT,acct_000483,legitimate_account_recovery,False,True
tag_000595,ACCOUNT,acct_000644,legitimate_account_recovery,False,True
tag_000596,ACCOUNT,acct_000936,legitimate_account_recovery,False,True
tag_000597,ACCOUNT,acct_000769,legitimate_account_recovery,False,True
tag_000598,ACCOUNT,acct_000485,legitimate_account_recovery,False,True
tag_000599,ACCOUNT,acct_000761,legitimate_account_recovery,False,True
tag_000600,ACCOUNT,acct_000336,legitimate_account_recovery,False,True
tag_000601,ACCOUNT,acct_000021,legitimate_account_recovery,False,True
tag_000602,ACCOUNT,acct_000549,legitimate_account_recovery,False,True
tag_000603,ACCOUNT,acct_000929,legitimate_account_recovery,False,True
tag_000604,ACCOUNT,acct_000562,legitimate_account_recovery,False,True
tag_000605,ACCOUNT,acct_001104,legitimate_account_recovery,False,True
tag_000606,ACCOUNT,acct_000089,legitimate_account_recovery,False,True
tag_000607,ACCOUNT,acct_000336,legitimate_account_recovery,False,True
tag_000608,ACCOUNT,acct_000222,legitimate_account_recovery,False,True
tag_000609,ACCOUNT,acct_000004,legitimate_account_recovery,False,True
tag_000610,ACCOUNT,acct_000483,legitimate_account_recovery,False,True
tag_000611,ACCOUNT,acct_000494,legitimate_account_recovery,False,True
tag_000612,ACCOUNT,acct_000096,legitimate_account_recovery,False,True
